MLS#, Price, Date, Timestamp170619808,161772,2014-03,1396249200000
170624394,209322,2016-12,1483171200000
170624394,206616,2017-01,1485849600000
170624394,207874,2017-02,1488268800000
170624394,206577,2017-03,1490943600000
170624394,209572,2017-04,1493535600000
170624394,210517,2017-05,1496214000000
170624394,214536,2017-06,1498806000000
170624394,216973,2017-07,1501484400000
170624394,218833,2017-08,1504162800000
170624394,218491,2017-09,1506754800000
170624394,214658,2017-10,1509433200000
170624394,213132,2017-11,1512028800000
170624394,212591,2017-12,1514707200000
170624394,210786,2018-01,1517385600000
170624394,210453,2018-02,1519804800000
170624394,213505,2018-03,1522479600000
170624394,218752,2018-04,1525071600000
170624394,219055,2018-05,1527750000000
170624394,219324,2018-06,1530342000000
170624394,221073,2018-07,1533020400000
170624394,221447,2018-08,1535698800000
170624394,217635,2018-09,1538290800000
170624394,218180,2018-10,1540969200000
170624394,216863,2018-11,1543564800000
170624394,215808,2018-12,1546243200000
170624394,212850,2019-01,1548921600000
170624394,212756,2019-02,1551340800000
170624394,215495,2019-03,1554015600000
170624394,218239,2019-04,1556607600000
170624394,223252,2019-05,1559286000000
170624394,224611,2019-06,1561878000000
170624394,222638,2019-07,1564556400000
170624394,224980,2019-08,1567234800000
170624394,233221,2019-09,1569826800000
170624394,228608,2019-10,1572505200000
170624394,232197,2019-11,1575100800000
170624394,232784,2019-12,1577779200000
170624394,230672,2020-01,1580457600000
170624394,232915,2020-02,1582963200000
170624394,233833,2020-03,1585638000000
170624394,237323,2020-04,1588230000000
170624394,244891,2020-05,1590908400000
170624394,248235,2020-06,1593500400000
170624394,240285,2020-07,1596178800000
170624394,248804,2020-08,1598857200000
170624394,249325,2020-09,1601449200000
170624394,247728,2020-10,1604127600000
170624394,251095,2020-11,1606723200000
170624394,251910,2020-12,1609401600000
170624394,252456,2021-01,1612080000000
170624394,256577,2021-02,1614499200000
170624394,263068,2021-03,1617174000000
170624394,264820,2021-04,1619766000000
170624394,274363,2021-05,1622444400000
170624394,274500,2021-06,1625036400000
170624394,276200,2021-07,1627714800000
170624394,271400,2021-08,1630393200000
170624394,267200,2021-09,1632985200000
170624394,266900,2021-10,1635663600000
170624394,266700,2021-11,1638259200000
170624394,264300,2021-12,1640937600000
170624394,264200,2022-01,1643616000000
170624394,264100,2022-02,1646035200000
170624394,301800,2022-03,1648710000000
170624394,308100,2022-04,1651302000000
170624394,314600,2022-05,1653980400000
170624394,318500,2022-06,1656572400000
170624394,322900,2022-07,1659250800000
170624394,317300,2022-08,1661929200000
170624394,314300,2022-09,1664521200000
170624394,314300,2022-10,1667199600000
170624394,312100,2022-11,1669795200000
170624394,309600,2022-12,1672473600000
170624394,307200,2023-01,1675152000000
170624394,307600,2023-02,1677571200000
170624394,311100,2023-03,1680246000000
170624394,322300,2023-04,1682838000000
170624394,333900,2023-05,1685516400000
170624394,344000,2023-06,1688108400000
170624394,355900,2023-07,1690786800000
170624394,347700,2023-08,1693465200000
170624394,346200,2023-09,1696057200000
170624394,346700,2023-10,1698735600000
170624394,337000,2023-11,1701331200000
170624394,351000,2023-12,1704009600000
170624394,353300,2024-01,1706688000000
170624394,317200,2024-02,1709193600000
170624394,320100,2024-03,1711609200000
170608995,383326,2014-03,1396249200000
170608995,385284,2014-04,1398841200000
170608995,385877,2014-05,1401519600000
170608995,386104,2014-06,1404111600000
170608995,396942,2014-07,1406790000000
170608995,379142,2014-08,1409468400000
170608995,381281,2014-09,1412060400000
170608995,385408,2014-10,1414738800000
170608995,390864,2014-11,1417334400000
170608995,386644,2014-12,1420012800000
170608995,387109,2015-01,1422691200000
170608995,387821,2015-02,1425110400000
170608995,393160,2015-03,1427785200000
170608995,392850,2015-04,1430377200000
170608995,414891,2015-05,1433055600000
170608995,412017,2015-06,1435647600000
170608995,417284,2015-07,1438326000000
170608995,404133,2015-08,1441004400000
170608995,400977,2015-09,1443596400000
170608995,390388,2015-10,1446274800000
170608995,401515,2015-11,1448870400000
170608995,393986,2015-12,1451548800000
170608995,379391,2016-01,1454227200000
170608995,375379,2016-02,1456732800000
170608995,383797,2016-03,1459407600000
170608995,391407,2016-04,1461999600000
170608995,382253,2016-05,1464678000000
170608995,382965,2016-06,1467270000000
170608995,362683,2016-07,1469948400000
170608995,361261,2016-08,1472626800000
170608995,355147,2016-09,1475218800000
170608995,351486,2016-10,1477897200000
170608995,351501,2016-11,1480492800000
170608995,349245,2016-12,1483171200000
170608995,345964,2017-01,1485849600000
170608995,346920,2017-02,1488268800000
170608995,352021,2017-03,1490943600000
170608995,362671,2017-04,1493535600000
170608995,364126,2017-05,1496214000000
170608995,366336,2017-06,1498806000000
170608995,364006,2017-07,1501484400000
170608995,358663,2017-08,1504162800000
170608995,361122,2017-09,1506754800000
170608995,361422,2017-10,1509433200000
170608995,362995,2017-11,1512028800000
170608995,370565,2017-12,1514707200000
170608995,365775,2018-01,1517385600000
170608995,365256,2018-02,1519804800000
170608995,382033,2018-03,1522479600000
170608995,389480,2018-04,1525071600000
170608995,395192,2018-05,1527750000000
170608995,387455,2018-06,1530342000000
170608995,399244,2018-07,1533020400000
170608995,402238,2018-08,1535698800000
170608995,385661,2018-09,1538290800000
170608995,380093,2018-10,1540969200000
170608995,382710,2018-11,1543564800000
170608995,366777,2018-12,1546243200000
170608995,369227,2019-01,1548921600000
170608995,368929,2019-02,1551340800000
170608995,372946,2019-03,1554015600000
170608995,364415,2019-04,1556607600000
170608995,374779,2019-05,1559286000000
170608995,380364,2019-06,1561878000000
170608995,369147,2019-07,1564556400000
170608995,366948,2019-08,1567234800000
170608995,357306,2019-09,1569826800000
170608995,351664,2019-10,1572505200000
170608995,351364,2019-11,1575100800000
170608995,345156,2019-12,1577779200000
170608995,347960,2020-01,1580457600000
170608995,348722,2020-02,1582963200000
170608995,358773,2020-03,1585638000000
170608995,368511,2020-04,1588230000000
170608995,375575,2020-05,1590908400000
170608995,381656,2020-06,1593500400000
170608995,387088,2020-07,1596178800000
170608995,399450,2020-08,1598857200000
170608995,398141,2020-09,1601449200000
170608995,404740,2020-10,1604127600000
170608995,411005,2020-11,1606723200000
170608995,417114,2020-12,1609401600000
170608995,423279,2021-01,1612080000000
170608995,425483,2021-02,1614499200000
170608995,441692,2021-03,1617174000000
170608995,455206,2021-04,1619766000000
170608995,470717,2021-05,1622444400000
170608995,449900,2021-06,1625036400000
170608995,440900,2021-07,1627714800000
170608995,432000,2021-08,1630393200000
170608995,424500,2021-09,1632985200000
170608995,424500,2021-10,1635663600000
170608995,426000,2021-11,1638259200000
170608995,427300,2021-12,1640937600000
170608995,422700,2022-01,1643616000000
170608995,418200,2022-02,1646035200000
170608995,487900,2022-03,1648710000000
170608995,494400,2022-04,1651302000000
170608995,503100,2022-05,1653980400000
170608995,507200,2022-06,1656572400000
170608995,509600,2022-07,1659250800000
170608995,501500,2022-08,1661929200000
170608995,497600,2022-09,1664521200000
170608995,494100,2022-10,1667199600000
170608995,488000,2022-11,1669795200000
170608995,488000,2022-12,1672473600000
170608995,485600,2023-01,1675152000000
170608995,487600,2023-02,1677571200000
170608995,492900,2023-03,1680246000000
170608995,508000,2023-04,1682838000000
170608995,525700,2023-05,1685516400000
170608995,586300,2023-06,1688108400000
170608995,579800,2023-07,1690786800000
170608995,577400,2023-08,1693465200000
170608995,570400,2023-09,1696057200000
170608995,565900,2023-10,1698735600000
170608995,572000,2023-11,1701331200000
170608995,565600,2023-12,1704009600000
170608995,565000,2024-01,1706688000000
170608995,562500,2024-02,1709193600000
170608995,531600,2024-03,1711782000000
170623228,291765,2014-03,1396249200000
170623228,285169,2014-04,1398841200000
170623228,283395,2014-05,1401519600000
170623228,296751,2014-06,1404111600000
170623228,308348,2014-07,1406790000000
170623228,306590,2014-08,1409468400000
170623228,300991,2014-09,1412060400000
170623228,309981,2014-10,1414738800000
170623228,300308,2014-11,1417334400000
170623228,295534,2014-12,1420012800000
170623228,297865,2015-01,1422691200000
170623228,294198,2015-02,1425110400000
170623228,292011,2015-03,1427785200000
170623228,301426,2015-04,1430377200000
170623228,296457,2015-05,1433055600000
170623228,293181,2015-06,1435647600000
170623228,302065,2015-07,1438326000000
170623228,299687,2015-08,1441004400000
170623228,297522,2015-09,1443596400000
170623228,294973,2015-10,1446274800000
170623228,293227,2015-11,1448870400000
170623228,289809,2015-12,1451548800000
170623228,287417,2016-01,1454227200000
170623228,288795,2016-02,1456732800000
170623228,288280,2016-03,1459407600000
170623228,287121,2016-04,1461999600000
170623228,289333,2016-05,1464678000000
170623228,291128,2016-06,1467270000000
170623228,299889,2016-07,1469948400000
170623228,298826,2016-08,1472626800000
170623228,297456,2016-09,1475218800000
170623228,303899,2016-10,1477897200000
170623228,303341,2016-11,1480492800000
170623228,300956,2016-12,1483171200000
170623228,301910,2017-01,1485849600000
170623228,299009,2017-02,1488268800000
170623228,293707,2017-03,1490943600000
170623228,292855,2017-04,1493535600000
170623228,291292,2017-05,1496214000000
170623228,295330,2017-06,1498806000000
170623228,300973,2017-07,1501484400000
170623228,310384,2017-08,1504162800000
170623228,318260,2017-09,1506754800000
170623228,316825,2017-10,1509433200000
170623228,320318,2017-11,1512028800000
170623228,315655,2017-12,1514707200000
170623228,309978,2018-01,1517385600000
170623228,316629,2018-02,1519804800000
170623228,317779,2018-03,1522479600000
170623228,307597,2018-04,1525071600000
170623228,313928,2018-05,1527750000000
170623228,308293,2018-06,1530342000000
170623228,313770,2018-07,1533020400000
170623228,305381,2018-08,1535698800000
170623228,308414,2018-09,1538290800000
170623228,309769,2018-10,1540969200000
170623228,304415,2018-11,1543564800000
170623228,311062,2018-12,1546243200000
170623228,303978,2019-01,1548921600000
170623228,305509,2019-02,1551340800000
170623228,306565,2019-03,1554015600000
170623228,313118,2019-04,1556607600000
170623228,306174,2019-05,1559286000000
170623228,313464,2019-06,1561878000000
170623228,313757,2019-07,1564556400000
170623228,303189,2019-08,1567234800000
170623228,290325,2019-09,1569826800000
170623228,293854,2019-10,1572505200000
170623228,295968,2019-11,1575100800000
170623228,289424,2019-12,1577779200000
170623228,289798,2020-01,1580457600000
170623228,291216,2020-02,1582963200000
170623228,297591,2020-03,1585638000000
170623228,303154,2020-04,1588230000000
170623228,302828,2020-05,1590908400000
170623228,301377,2020-06,1593500400000
170623228,314651,2020-07,1596178800000
170623228,325215,2020-08,1598857200000
170623228,330035,2020-09,1601449200000
170623228,338108,2020-10,1604127600000
170623228,343389,2020-11,1606723200000
170623228,353066,2020-12,1609401600000
170623228,357205,2021-01,1612080000000
170623228,357348,2021-02,1614499200000
170623228,362519,2021-03,1617174000000
170623228,364073,2021-04,1619766000000
170623228,373175,2021-05,1622444400000
170623228,371000,2021-06,1625036400000
170623228,368500,2021-07,1627714800000
170623228,354100,2021-08,1630393200000
170623228,349900,2021-09,1632985200000
170623228,349300,2021-10,1635663600000
170623228,347600,2021-11,1638259200000
170623228,346200,2021-12,1640937600000
170623228,348800,2022-01,1643616000000
170623228,345700,2022-02,1646035200000
170623228,404700,2022-03,1648710000000
170623228,407800,2022-04,1651302000000
170623228,416800,2022-05,1653980400000
170623228,421400,2022-06,1656572400000
170623228,421000,2022-07,1659250800000
170623228,413000,2022-08,1661929200000
170623228,409700,2022-09,1664521200000
170623228,409600,2022-10,1667199600000
170623228,404300,2022-11,1669795200000
170623228,401600,2022-12,1672473600000
170623228,399800,2023-01,1675152000000
170623228,401600,2023-02,1677571200000
170623228,410700,2023-03,1680246000000
170623228,427100,2023-04,1682838000000
170623228,441600,2023-05,1685516400000
170623228,451300,2023-06,1688108400000
170623228,462800,2023-07,1690786800000
170623228,461200,2023-08,1693465200000
170623228,461200,2023-09,1696057200000
170623228,459300,2023-10,1698735600000
170623228,448500,2023-11,1701331200000
170623228,450500,2023-12,1704009600000
170623228,446500,2024-01,1706688000000
170623228,339700,2024-02,1709193600000
170623228,342900,2024-03,1711609200000
170615908,374515,2014-03,1396249200000
170615908,376662,2014-04,1398841200000
170615908,379308,2014-05,1401519600000
170615908,389856,2014-06,1404111600000
170615908,380786,2014-07,1406790000000
170615908,372831,2014-08,1409468400000
170615908,364734,2014-09,1412060400000
170615908,371389,2014-10,1414738800000
170615908,366649,2014-11,1417334400000
170615908,362852,2014-12,1420012800000
170615908,373534,2015-01,1422691200000
170615908,364707,2015-02,1425110400000
170615908,364862,2015-03,1427785200000
170615908,373396,2015-04,1430377200000
170615908,373959,2015-05,1433055600000
170615908,377118,2015-06,1435647600000
170615908,370524,2015-07,1438326000000
170615908,363208,2015-08,1441004400000
170615908,358953,2015-09,1443596400000
